EmployeeID,FullName,Title,Birthdate,Gender,HireDate,JobTitle,AddressID,ModifiedDate
203,Suchitra Mohan,N/A,1987-06-10 00:00:00,F         ,2009-02-16 00:00:00,Production Technician - WC60,232,2019-01-01 00:00:00
204,Reinout Hillmann,N/A,1978-01-17 00:00:00,M         ,2010-12-25 00:00:00,Purchasing Assistant,233,2019-01-01 00:00:00
205,David Campbell,N/A,1974-02-11 00:00:00,M         ,2011-05-31 00:00:00,Sales Representative,234,2019-01-01 00:00:00
206,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,235,2019-01-01 00:00:00
207,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,236,2019-01-01 00:00:00
208,Linda Meisner,N/A,1970-11-30 00:00:00,F         ,2009-12-17 00:00:00,Buyer,237,2019-01-01 00:00:00
209,Paul Singh,N/A,1990-11-04 00:00:00,M         ,2009-01-17 00:00:00,Production Technician - WC20,238,2019-01-01 00:00:00
210,Shammi Mohamed,N/A,1980-10-04 00:00:00,M         ,2008-12-24 00:00:00,Production Technician - WC40,239,2019-01-01 00:00:00
211,William Vong,N/A,1981-11-06 00:00:00,M         ,2009-01-07 00:00:00,Scheduling Assistant,240,2019-01-01 00:00:00
212,Patrick Wedge,N/A,1986-09-10 00:00:00,M         ,2010-02-01 00:00:00,Production Technician - WC10,241,2019-01-01 00:00:00
213,Andy Ruth,N/A,1983-10-20 00:00:00,M         ,2009-01-31 00:00:00,Production Technician - WC30,242,2019-01-01 00:00:00
214,Kok-Ho Loh,N/A,1980-04-28 00:00:00,M         ,2008-12-27 00:00:00,Production Supervisor - WC50,244,2019-01-01 00:00:00
215,Rostislav Shabalin,N/A,1977-09-13 00:00:00,M         ,2009-02-19 00:00:00,Production Technician - WC30,245,2019-01-01 00:00:00
216,Kevin Homer,N/A,1986-09-19 00:00:00,M         ,2009-12-25 00:00:00,Production Technician - WC10,246,2019-01-01 00:00:00
217,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,247,2019-01-01 00:00:00
218,Gordon Hee,N/A,1966-11-29 00:00:00,M         ,2010-01-11 00:00:00,Buyer,248,2019-01-01 00:00:00
219,Nuan Yu,N/A,1979-03-29 00:00:00,M         ,2009-01-06 00:00:00,Production Technician - WC50,249,2019-01-01 00:00:00
220,Erin Hagens,N/A,1971-01-04 00:00:00,F         ,2010-01-31 00:00:00,Buyer,251,2019-01-01 00:00:00
221,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,252,2019-01-01 00:00:00
222,Gigi Matthew,N/A,1979-01-21 00:00:00,F         ,2009-01-16 00:00:00,Research and Development Engineer,253,2019-01-01 00:00:00
223,Min Su,N/A,1974-09-10 00:00:00,M         ,2010-01-24 00:00:00,Production Technician - WC20,254,2019-01-01 00:00:00
224,Shane Kim,N/A,1990-05-24 00:00:00,M         ,2009-02-08 00:00:00,Production Supervisor - WC45,255,2019-01-01 00:00:00
225,Terry Eminhizer,N/A,1986-02-04 00:00:00,M         ,2009-03-02 00:00:00,Marketing Specialist,256,2019-01-01 00:00:00
226,Greg Alderson,N/A,1970-10-18 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC45,257,2019-01-01 00:00:00
227,Jason Watters,N/A,1988-12-07 00:00:00,M         ,2009-01-14 00:00:00,Production Technician - WC30,258,2019-01-01 00:00:00
228,Gail Erickson,Ms.,1952-09-27 00:00:00,F         ,2008-01-06 00:00:00,Design Engineer,259,2019-01-01 00:00:00
229,Olinda Turner,N/A,1970-04-04 00:00:00,F         ,2010-03-04 00:00:00,Production Technician - WC20,261,2019-01-01 00:00:00
230,Paul Komosinski,N/A,1980-11-13 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC40,262,2019-01-01 00:00:00
231,Sylvester Valdez,N/A,1970-11-12 00:00:00,M         ,2009-12-11 00:00:00,Production Technician - WC20,263,2019-01-01 00:00:00
232,Russell King,N/A,1982-02-11 00:00:00,M         ,2009-02-21 00:00:00,Production Technician - WC30,264,2019-01-01 00:00:00
233,Mary Dempsey,N/A,1978-01-29 00:00:00,F         ,2011-02-14 00:00:00,Marketing Assistant,265,2019-01-01 00:00:00
234,Stuart Munson,N/A,1962-09-13 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC45,267,2019-01-01 00:00:00
235,Terrence Earls,N/A,1984-12-08 00:00:00,M         ,2009-02-16 00:00:00,Production Technician - WC20,268,2019-01-01 00:00:00
236,Fukiko Ogisu,N/A,1970-11-24 00:00:00,M         ,2010-01-04 00:00:00,Buyer,269,2019-01-01 00:00:00
237,Samantha Smith,N/A,1987-11-22 00:00:00,F         ,2009-02-04 00:00:00,Production Technician - WC20,270,2019-01-01 00:00:00
238,Linda Moschell,N/A,1987-07-17 00:00:00,F         ,2008-12-25 00:00:00,Production Technician - WC50,272,2019-01-01 00:00:00
239,Suchitra Mohan,N/A,1987-06-10 00:00:00,F         ,2009-02-16 00:00:00,Production Technician - WC60,273,2019-01-01 00:00:00
240,Reinout Hillmann,N/A,1978-01-17 00:00:00,M         ,2010-12-25 00:00:00,Purchasing Assistant,274,2019-01-01 00:00:00
241,David Campbell,N/A,1974-02-11 00:00:00,M         ,2011-05-31 00:00:00,Sales Representative,275,2019-01-01 00:00:00
242,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,276,2019-01-01 00:00:00
243,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,277,2019-01-01 00:00:00
244,Linda Meisner,N/A,1970-11-30 00:00:00,F         ,2009-12-17 00:00:00,Buyer,278,2019-01-01 00:00:00
245,Paul Singh,N/A,1990-11-04 00:00:00,M         ,2009-01-17 00:00:00,Production Technician - WC20,279,2019-01-01 00:00:00
246,Shammi Mohamed,N/A,1980-10-04 00:00:00,M         ,2008-12-24 00:00:00,Production Technician - WC40,280,2019-01-01 00:00:00
247,William Vong,N/A,1981-11-06 00:00:00,M         ,2009-01-07 00:00:00,Scheduling Assistant,281,2019-01-01 00:00:00
248,Patrick Wedge,N/A,1986-09-10 00:00:00,M         ,2010-02-01 00:00:00,Production Technician - WC10,282,2019-01-01 00:00:00
249,Andy Ruth,N/A,1983-10-20 00:00:00,M         ,2009-01-31 00:00:00,Production Technician - WC30,283,2019-01-01 00:00:00
250,Kok-Ho Loh,N/A,1980-04-28 00:00:00,M         ,2008-12-27 00:00:00,Production Supervisor - WC50,285,2019-01-01 00:00:00
251,Rostislav Shabalin,N/A,1977-09-13 00:00:00,M         ,2009-02-19 00:00:00,Production Technician - WC30,286,2019-01-01 00:00:00
252,Kevin Homer,N/A,1986-09-19 00:00:00,M         ,2009-12-25 00:00:00,Production Technician - WC10,287,2019-01-01 00:00:00
253,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,288,2019-01-01 00:00:00
254,Gordon Hee,N/A,1966-11-29 00:00:00,M         ,2010-01-11 00:00:00,Buyer,289,2019-01-01 00:00:00
255,Nuan Yu,N/A,1979-03-29 00:00:00,M         ,2009-01-06 00:00:00,Production Technician - WC50,290,2019-01-01 00:00:00
256,Erin Hagens,N/A,1971-01-04 00:00:00,F         ,2010-01-31 00:00:00,Buyer,292,2019-01-01 00:00:00
257,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,293,2019-01-01 00:00:00
258,Gigi Matthew,N/A,1979-01-21 00:00:00,F         ,2009-01-16 00:00:00,Research and Development Engineer,294,2019-01-01 00:00:00
259,Min Su,N/A,1974-09-10 00:00:00,M         ,2010-01-24 00:00:00,Production Technician - WC20,295,2019-01-01 00:00:00
260,Shane Kim,N/A,1990-05-24 00:00:00,M         ,2009-02-08 00:00:00,Production Supervisor - WC45,296,2019-01-01 00:00:00
261,Terry Eminhizer,N/A,1986-02-04 00:00:00,M         ,2009-03-02 00:00:00,Marketing Specialist,297,2019-01-01 00:00:00
262,Greg Alderson,N/A,1970-10-18 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC45,298,2019-01-01 00:00:00
263,Jason Watters,N/A,1988-12-07 00:00:00,M         ,2009-01-14 00:00:00,Production Technician - WC30,299,2019-01-01 00:00:00
264,Gail Erickson,Ms.,1952-09-27 00:00:00,F         ,2008-01-06 00:00:00,Design Engineer,300,2019-01-01 00:00:00
265,Olinda Turner,N/A,1970-04-04 00:00:00,F         ,2010-03-04 00:00:00,Production Technician - WC20,302,2019-01-01 00:00:00
266,Paul Komosinski,N/A,1980-11-13 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC40,303,2019-01-01 00:00:00
267,Sylvester Valdez,N/A,1970-11-12 00:00:00,M         ,2009-12-11 00:00:00,Production Technician - WC20,304,2019-01-01 00:00:00
268,Russell King,N/A,1982-02-11 00:00:00,M         ,2009-02-21 00:00:00,Production Technician - WC30,305,2019-01-01 00:00:00
269,Mary Dempsey,N/A,1978-01-29 00:00:00,F         ,2011-02-14 00:00:00,Marketing Assistant,306,2019-01-01 00:00:00
270,Stuart Munson,N/A,1962-09-13 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC45,308,2019-01-01 00:00:00
271,Terrence Earls,N/A,1984-12-08 00:00:00,M         ,2009-02-16 00:00:00,Production Technician - WC20,309,2019-01-01 00:00:00
272,Fukiko Ogisu,N/A,1970-11-24 00:00:00,M         ,2010-01-04 00:00:00,Buyer,310,2019-01-01 00:00:00
273,Samantha Smith,N/A,1987-11-22 00:00:00,F         ,2009-02-04 00:00:00,Production Technician - WC20,311,2019-01-01 00:00:00
274,Linda Moschell,N/A,1987-07-17 00:00:00,F         ,2008-12-25 00:00:00,Production Technician - WC50,313,2019-01-01 00:00:00
275,Suchitra Mohan,N/A,1987-06-10 00:00:00,F         ,2009-02-16 00:00:00,Production Technician - WC60,314,2019-01-01 00:00:00
276,Reinout Hillmann,N/A,1978-01-17 00:00:00,M         ,2010-12-25 00:00:00,Purchasing Assistant,315,2019-01-01 00:00:00
277,David Campbell,N/A,1974-02-11 00:00:00,M         ,2011-05-31 00:00:00,Sales Representative,316,2019-01-01 00:00:00
278,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,317,2019-01-01 00:00:00
279,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,318,2019-01-01 00:00:00
280,Linda Meisner,N/A,1970-11-30 00:00:00,F         ,2009-12-17 00:00:00,Buyer,319,2019-01-01 00:00:00
281,Paul Singh,N/A,1990-11-04 00:00:00,M         ,2009-01-17 00:00:00,Production Technician - WC20,320,2019-01-01 00:00:00
282,Shammi Mohamed,N/A,1980-10-04 00:00:00,M         ,2008-12-24 00:00:00,Production Technician - WC40,321,2019-01-01 00:00:00
283,William Vong,N/A,1981-11-06 00:00:00,M         ,2009-01-07 00:00:00,Scheduling Assistant,322,2019-01-01 00:00:00
284,Patrick Wedge,N/A,1986-09-10 00:00:00,M         ,2010-02-01 00:00:00,Production Technician - WC10,323,2019-01-01 00:00:00
285,Andy Ruth,N/A,1983-10-20 00:00:00,M         ,2009-01-31 00:00:00,Production Technician - WC30,324,2019-01-01 00:00:00
286,Kok-Ho Loh,N/A,1980-04-28 00:00:00,M         ,2008-12-27 00:00:00,Production Supervisor - WC50,326,2019-01-01 00:00:00
287,Rostislav Shabalin,N/A,1977-09-13 00:00:00,M         ,2009-02-19 00:00:00,Production Technician - WC30,327,2019-01-01 00:00:00
288,Kevin Homer,N/A,1986-09-19 00:00:00,M         ,2009-12-25 00:00:00,Production Technician - WC10,328,2019-01-01 00:00:00
289,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,329,2019-01-01 00:00:00
290,Gordon Hee,N/A,1966-11-29 00:00:00,M         ,2010-01-11 00:00:00,Buyer,330,2019-01-01 00:00:00
291,Nuan Yu,N/A,1979-03-29 00:00:00,M         ,2009-01-06 00:00:00,Production Technician - WC50,331,2019-01-01 00:00:00
292,Erin Hagens,N/A,1971-01-04 00:00:00,F         ,2010-01-31 00:00:00,Buyer,333,2019-01-01 00:00:00
293,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,334,2019-01-01 00:00:00
294,Gigi Matthew,N/A,1979-01-21 00:00:00,F         ,2009-01-16 00:00:00,Research and Development Engineer,335,2019-01-01 00:00:00
295,Min Su,N/A,1974-09-10 00:00:00,M         ,2010-01-24 00:00:00,Production Technician - WC20,336,2019-01-01 00:00:00
296,Shane Kim,N/A,1990-05-24 00:00:00,M         ,2009-02-08 00:00:00,Production Supervisor - WC45,337,2019-01-01 00:00:00
297,Terry Eminhizer,N/A,1986-02-04 00:00:00,M         ,2009-03-02 00:00:00,Marketing Specialist,338,2019-01-01 00:00:00
298,Greg Alderson,N/A,1970-10-18 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC45,339,2019-01-01 00:00:00
299,Jason Watters,N/A,1988-12-07 00:00:00,M         ,2009-01-14 00:00:00,Production Technician - WC30,340,2019-01-01 00:00:00
300,Gail Erickson,Ms.,1952-09-27 00:00:00,F         ,2008-01-06 00:00:00,Design Engineer,341,2019-01-01 00:00:00
301,Olinda Turner,N/A,1970-04-04 00:00:00,F         ,2010-03-04 00:00:00,Production Technician - WC20,343,2019-01-01 00:00:00
302,Paul Komosinski,N/A,1980-11-13 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC40,344,2019-01-01 00:00:00
303,Sylvester Valdez,N/A,1970-11-12 00:00:00,M         ,2009-12-11 00:00:00,Production Technician - WC20,345,2019-01-01 00:00:00
304,Russell King,N/A,1982-02-11 00:00:00,M         ,2009-02-21 00:00:00,Production Technician - WC30,346,2019-01-01 00:00:00
305,Mary Dempsey,N/A,1978-01-29 00:00:00,F         ,2011-02-14 00:00:00,Marketing Assistant,347,2019-01-01 00:00:00
306,Stuart Munson,N/A,1962-09-13 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC45,349,2019-01-01 00:00:00
307,Terrence Earls,N/A,1984-12-08 00:00:00,M         ,2009-02-16 00:00:00,Production Technician - WC20,350,2019-01-01 00:00:00
308,Fukiko Ogisu,N/A,1970-11-24 00:00:00,M         ,2010-01-04 00:00:00,Buyer,351,2019-01-01 00:00:00
309,Samantha Smith,N/A,1987-11-22 00:00:00,F         ,2009-02-04 00:00:00,Production Technician - WC20,352,2019-01-01 00:00:00
310,Linda Moschell,N/A,1987-07-17 00:00:00,F         ,2008-12-25 00:00:00,Production Technician - WC50,354,2019-01-01 00:00:00
311,Suchitra Mohan,N/A,1987-06-10 00:00:00,F         ,2009-02-16 00:00:00,Production Technician - WC60,355,2019-01-01 00:00:00
312,Reinout Hillmann,N/A,1978-01-17 00:00:00,M         ,2010-12-25 00:00:00,Purchasing Assistant,356,2019-01-01 00:00:00
313,David Campbell,N/A,1974-02-11 00:00:00,M         ,2011-05-31 00:00:00,Sales Representative,357,2019-01-01 00:00:00
314,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,358,2019-01-01 00:00:00
315,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,359,2019-01-01 00:00:00
316,Linda Meisner,N/A,1970-11-30 00:00:00,F         ,2009-12-17 00:00:00,Buyer,360,2019-01-01 00:00:00
317,Paul Singh,N/A,1990-11-04 00:00:00,M         ,2009-01-17 00:00:00,Production Technician - WC20,361,2019-01-01 00:00:00
318,Shammi Mohamed,N/A,1980-10-04 00:00:00,M         ,2008-12-24 00:00:00,Production Technician - WC40,362,2019-01-01 00:00:00
319,William Vong,N/A,1981-11-06 00:00:00,M         ,2009-01-07 00:00:00,Scheduling Assistant,363,2019-01-01 00:00:00
320,Patrick Wedge,N/A,1986-09-10 00:00:00,M         ,2010-02-01 00:00:00,Production Technician - WC10,364,2019-01-01 00:00:00
321,Andy Ruth,N/A,1983-10-20 00:00:00,M         ,2009-01-31 00:00:00,Production Technician - WC30,365,2019-01-01 00:00:00
322,Kok-Ho Loh,N/A,1980-04-28 00:00:00,M         ,2008-12-27 00:00:00,Production Supervisor - WC50,367,2019-01-01 00:00:00
323,Rostislav Shabalin,N/A,1977-09-13 00:00:00,M         ,2009-02-19 00:00:00,Production Technician - WC30,368,2019-01-01 00:00:00
324,Kevin Homer,N/A,1986-09-19 00:00:00,M         ,2009-12-25 00:00:00,Production Technician - WC10,369,2019-01-01 00:00:00
325,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,370,2019-01-01 00:00:00
326,Gordon Hee,N/A,1966-11-29 00:00:00,M         ,2010-01-11 00:00:00,Buyer,371,2019-01-01 00:00:00
327,Nuan Yu,N/A,1979-03-29 00:00:00,M         ,2009-01-06 00:00:00,Production Technician - WC50,372,2019-01-01 00:00:00
328,Erin Hagens,N/A,1971-01-04 00:00:00,F         ,2010-01-31 00:00:00,Buyer,374,2019-01-01 00:00:00
329,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,375,2019-01-01 00:00:00
330,Gigi Matthew,N/A,1979-01-21 00:00:00,F         ,2009-01-16 00:00:00,Research and Development Engineer,376,2019-01-01 00:00:00
331,Min Su,N/A,1974-09-10 00:00:00,M         ,2010-01-24 00:00:00,Production Technician - WC20,377,2019-01-01 00:00:00
332,Shane Kim,N/A,1990-05-24 00:00:00,M         ,2009-02-08 00:00:00,Production Supervisor - WC45,378,2019-01-01 00:00:00
333,Terry Eminhizer,N/A,1986-02-04 00:00:00,M         ,2009-03-02 00:00:00,Marketing Specialist,379,2019-01-01 00:00:00
334,Greg Alderson,N/A,1970-10-18 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC45,380,2019-01-01 00:00:00
335,Jason Watters,N/A,1988-12-07 00:00:00,M         ,2009-01-14 00:00:00,Production Technician - WC30,381,2019-01-01 00:00:00
336,Gail Erickson,Ms.,1952-09-27 00:00:00,F         ,2008-01-06 00:00:00,Design Engineer,382,2019-01-01 00:00:00
337,Olinda Turner,N/A,1970-04-04 00:00:00,F         ,2010-03-04 00:00:00,Production Technician - WC20,384,2019-01-01 00:00:00
338,Paul Komosinski,N/A,1980-11-13 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC40,385,2019-01-01 00:00:00
339,Sylvester Valdez,N/A,1970-11-12 00:00:00,M         ,2009-12-11 00:00:00,Production Technician - WC20,386,2019-01-01 00:00:00
340,Russell King,N/A,1982-02-11 00:00:00,M         ,2009-02-21 00:00:00,Production Technician - WC30,387,2019-01-01 00:00:00
341,Mary Dempsey,N/A,1978-01-29 00:00:00,F         ,2011-02-14 00:00:00,Marketing Assistant,388,2019-01-01 00:00:00
342,Stuart Munson,N/A,1962-09-13 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC45,390,2019-01-01 00:00:00
343,Terrence Earls,N/A,1984-12-08 00:00:00,M         ,2009-02-16 00:00:00,Production Technician - WC20,391,2019-01-01 00:00:00
344,Fukiko Ogisu,N/A,1970-11-24 00:00:00,M         ,2010-01-04 00:00:00,Buyer,392,2019-01-01 00:00:00
345,Samantha Smith,N/A,1987-11-22 00:00:00,F         ,2009-02-04 00:00:00,Production Technician - WC20,393,2019-01-01 00:00:00
346,Linda Moschell,N/A,1987-07-17 00:00:00,F         ,2008-12-25 00:00:00,Production Technician - WC50,395,2019-01-01 00:00:00
347,Suchitra Mohan,N/A,1987-06-10 00:00:00,F         ,2009-02-16 00:00:00,Production Technician - WC60,396,2019-01-01 00:00:00
348,Reinout Hillmann,N/A,1978-01-17 00:00:00,M         ,2010-12-25 00:00:00,Purchasing Assistant,397,2019-01-01 00:00:00
349,David Campbell,N/A,1974-02-11 00:00:00,M         ,2011-05-31 00:00:00,Sales Representative,398,2019-01-01 00:00:00
350,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,399,2019-01-01 00:00:00
351,Paula Barreto de Mattos,N/A,1976-02-11 00:00:00,F         ,2008-12-06 00:00:00,Human Resources Manager,400,2019-01-01 00:00:00
352,Linda Meisner,N/A,1970-11-30 00:00:00,F         ,2009-12-17 00:00:00,Buyer,401,2019-01-01 00:00:00
353,Paul Singh,N/A,1990-11-04 00:00:00,M         ,2009-01-17 00:00:00,Production Technician - WC20,402,2019-01-01 00:00:00
354,Shammi Mohamed,N/A,1980-10-04 00:00:00,M         ,2008-12-24 00:00:00,Production Technician - WC40,403,2019-01-01 00:00:00
355,William Vong,N/A,1981-11-06 00:00:00,M         ,2009-01-07 00:00:00,Scheduling Assistant,404,2019-01-01 00:00:00
356,Patrick Wedge,N/A,1986-09-10 00:00:00,M         ,2010-02-01 00:00:00,Production Technician - WC10,405,2019-01-01 00:00:00
357,Andy Ruth,N/A,1983-10-20 00:00:00,M         ,2009-01-31 00:00:00,Production Technician - WC30,406,2019-01-01 00:00:00
358,Kok-Ho Loh,N/A,1980-04-28 00:00:00,M         ,2008-12-27 00:00:00,Production Supervisor - WC50,408,2019-01-01 00:00:00
359,Rostislav Shabalin,N/A,1977-09-13 00:00:00,M         ,2009-02-19 00:00:00,Production Technician - WC30,409,2019-01-01 00:00:00
360,Kevin Homer,N/A,1986-09-19 00:00:00,M         ,2009-12-25 00:00:00,Production Technician - WC10,410,2019-01-01 00:00:00
361,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,411,2019-01-01 00:00:00
362,Gordon Hee,N/A,1966-11-29 00:00:00,M         ,2010-01-11 00:00:00,Buyer,412,2019-01-01 00:00:00
363,Nuan Yu,N/A,1979-03-29 00:00:00,M         ,2009-01-06 00:00:00,Production Technician - WC50,413,2019-01-01 00:00:00
364,Erin Hagens,N/A,1971-01-04 00:00:00,F         ,2010-01-31 00:00:00,Buyer,415,2019-01-01 00:00:00
365,Dan Wilson,N/A,1976-01-06 00:00:00,M         ,2009-01-22 00:00:00,Database Administrator,416,2019-01-01 00:00:00
366,Gigi Matthew,N/A,1979-01-21 00:00:00,F         ,2009-01-16 00:00:00,Research and Development Engineer,417,2019-01-01 00:00:00
367,Min Su,N/A,1974-09-10 00:00:00,M         ,2010-01-24 00:00:00,Production Technician - WC20,418,2019-01-01 00:00:00
368,Shane Kim,N/A,1990-05-24 00:00:00,M         ,2009-02-08 00:00:00,Production Supervisor - WC45,419,2019-01-01 00:00:00
369,Terry Eminhizer,N/A,1986-02-04 00:00:00,M         ,2009-03-02 00:00:00,Marketing Specialist,420,2019-01-01 00:00:00
370,Greg Alderson,N/A,1970-10-18 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC45,421,2019-01-01 00:00:00
371,Jason Watters,N/A,1988-12-07 00:00:00,M         ,2009-01-14 00:00:00,Production Technician - WC30,422,2019-01-01 00:00:00
372,Gail Erickson,Ms.,1952-09-27 00:00:00,F         ,2008-01-06 00:00:00,Design Engineer,423,2019-01-01 00:00:00
373,Olinda Turner,N/A,1970-04-04 00:00:00,F         ,2010-03-04 00:00:00,Production Technician - WC20,425,2019-01-01 00:00:00
